forest	primate	genus	interact	plant
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_pseudokillipi
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_tonduzii
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_trigona
am_fo	Alouatta_seniculus	Helicostylis	Alouatta_seniculus-Helicostylis	Helicostylis_pedunculata
am_fo	Alouatta_seniculus	Perebea	Alouatta_seniculus-Perebea	Perebea_mollis
am_fo	Alouatta_seniculus	Perebea	Alouatta_seniculus-Perebea	Perebea_xanthochyma
am_fo	Alouatta_seniculus	Pseudolmedia	Alouatta_seniculus-Pseudolmedia	Pseudolmedia_laevigata
am_fo	Alouatta_seniculus	Pseudolmedia	Alouatta_seniculus-Pseudolmedia	Pseudolmedia_laevis
am_fo	Alouatta_seniculus	Trymatococcus	Alouatta_seniculus-Trymatococcus	Trymatococcus_oligandrus
am_fo	Alouatta_seniculus	Iryanthera	Alouatta_seniculus-Iryanthera	Iryanthera_sagotiana
am_fo	Alouatta_seniculus	Virola	Alouatta_seniculus-Virola	Virola_michelii
am_fo	Alouatta_seniculus	Virola	Alouatta_seniculus-Virola	Virola_surinamensis
am_fo	Alouatta_seniculus	Guapira	Alouatta_seniculus-Guapira	Guapira_cuspidata
am_fo	Alouatta_seniculus	Quiina	Alouatta_seniculus-Quiina	Quiina_obovata
am_fo	Alouatta_seniculus	Minquartia	Alouatta_seniculus-Minquartia	Minquartia_guianensis
am_fo	Alouatta_seniculus	Trichostigma	Alouatta_seniculus-Trichostigma	Trichostigma_octandrum
am_fo	Alouatta_seniculus	Moutabea	Alouatta_seniculus-Moutabea	Moutabea_guianensis
am_fo	Alouatta_seniculus	Coccoloba	Alouatta_seniculus-Coccoloba	Coccoloba_densifrons
am_fo	Alouatta_seniculus	Coccoloba	Alouatta_seniculus-Coccoloba	Coccoloba_excelsa
am_fo	Alouatta_seniculus	Drypetes	Alouatta_seniculus-Drypetes	Drypetes_variabilis
am_fo	Alouatta_seniculus	Ziziphus	Alouatta_seniculus-Ziziphus	Ziziphus_cinnamomum
am_fo	Alouatta_seniculus	Stenostomum	Alouatta_seniculus-Stenostomum	Stenostomum_acreanum
am_fo	Alouatta_seniculus	Laetia	Alouatta_seniculus-Laetia	Laetia_procera
am_fo	Alouatta_seniculus	Phoradendron	Alouatta_seniculus-Phoradendron	Phoradendron_piperoides
am_fo	Alouatta_seniculus	Allophylus	Alouatta_seniculus-Allophylus	Allophylus_mollis
am_fo	Alouatta_seniculus	Chrysophyllum	Alouatta_seniculus-Chrysophyllum	Chrysophyllum_lucentifolium
am_fo	Alouatta_seniculus	Chrysophyllum	Alouatta_seniculus-Chrysophyllum	Chrysophyllum_pomiferum
am_fo	Alouatta_seniculus	Chrysophyllum	Alouatta_seniculus-Chrysophyllum	Chrysophyllum_prieurii
am_fo	Alouatta_seniculus	Chrysophyllum	Alouatta_seniculus-Chrysophyllum	Chrysophyllum_venezolense
am_fo	Alouatta_seniculus	Ecclinusa	Alouatta_seniculus-Ecclinusa	Ecclinusa_guianensis
am_fo	Alouatta_seniculus	Ecclinusa	Alouatta_seniculus-Ecclinusa	Ecclinusa_lanceolata
am_fo	Alouatta_seniculus	Manilkara	Alouatta_seniculus-Manilkara	Manilkara_bidentata
am_fo	Alouatta_seniculus	Manilkara	Alouatta_seniculus-Manilkara	Manilkara_elata
am_fo	Alouatta_seniculus	Micropholis	Alouatta_seniculus-Micropholis	Micropholis_cayennensis
am_fo	Alouatta_seniculus	Micropholis	Alouatta_seniculus-Micropholis	Micropholis_guyanensis
am_fo	Alouatta_seniculus	Micropholis	Alouatta_seniculus-Micropholis	Micropholis_mensalis
am_fo	Alouatta_seniculus	Micropholis	Alouatta_seniculus-Micropholis	Micropholis_obscura
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_ambelaniifolia
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_bilocularis
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_egregia
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_filipes
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_hispida
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_laevigata
am_fo	Alouatta_seniculus	Pouteria	Alouatta_seniculus-Pouteria	Pouteria_torta
am_fo	Alouatta_seniculus	Cecropia	Alouatta_seniculus-Cecropia	Cecropia_obtusa
am_fo	Alouatta_seniculus	Cecropia	Alouatta_seniculus-Cecropia	Cecropia_sciadophylla
am_fo	Alouatta_seniculus	Cecropia	Alouatta_seniculus-Cecropia	Cecropia_telealba
am_fo	Alouatta_seniculus	Coussapoa	Alouatta_seniculus-Coussapoa	Coussapoa_latifolia
am_fo	Alouatta_seniculus	Coussapoa	Alouatta_seniculus-Coussapoa	Coussapoa_ovalifolia
am_fo	Alouatta_seniculus	Pourouma	Alouatta_seniculus-Pourouma	Pourouma_bicolor
am_fo	Alouatta_seniculus	Pourouma	Alouatta_seniculus-Pourouma	Pourouma_melinonii
am_fo	Alouatta_seniculus	Pourouma	Alouatta_seniculus-Pourouma	Pourouma_mollis
am_fo	Alouatta_seniculus	Pourouma	Alouatta_seniculus-Pourouma	Pourouma_tomentosa
am_fo	Alouatta_seniculus	Pourouma	Alouatta_seniculus-Pourouma	Pourouma_villosa
am_fo	Ateles_belzebuth	Spondias	Ateles_belzebuth-Spondias	Spondias_mombin
am_fo	Ateles_belzebuth	Tapirira	Ateles_belzebuth-Tapirira	Tapirira_guianensis
am_fo	Ateles_belzebuth	Annona	Ateles_belzebuth-Annona	Annona_helosioides
am_fo	Ateles_belzebuth	Annona	Ateles_belzebuth-Annona	Annona_herzogii
am_fo	Ateles_belzebuth	Annona	Ateles_belzebuth-Annona	Annona_papilionella
am_fo	Ateles_belzebuth	Duguetia	Ateles_belzebuth-Duguetia	Duguetia_lucida
am_fo	Ateles_belzebuth	Pseudomalmea	Ateles_belzebuth-Pseudomalmea	Pseudomalmea_diclina
am_fo	Ateles_belzebuth	Pacouria	Ateles_belzebuth-Pacouria	Pacouria_boliviensis
am_fo	Ateles_belzebuth	Dendropanax	Ateles_belzebuth-Dendropanax	Dendropanax_arboreus
am_fo	Ateles_belzebuth	Schefflera	Ateles_belzebuth-Schefflera	Schefflera_morototoni
am_fo	Ateles_belzebuth	Iriartea	Ateles_belzebuth-Iriartea	Iriartea_deltoidea
am_fo	Ateles_belzebuth	Oenocarpus	Ateles_belzebuth-Oenocarpus	Oenocarpus_bataua
am_fo	Ateles_belzebuth	Socratea	Ateles_belzebuth-Socratea	Socratea_exorrhiza
am_fo	Ateles_belzebuth	Bursera	Ateles_belzebuth-Bursera	Bursera_inversa
am_fo	Ateles_belzebuth	Protium	Ateles_belzebuth-Protium	Protium_crenatum
am_fo	Ateles_belzebuth	Protium	Ateles_belzebuth-Protium	Protium_sagotianum
am_fo	Ateles_belzebuth	Tetragastris	Ateles_belzebuth-Tetragastris	Tetragastris_panamensis
am_fo	Ateles_belzebuth	Celtis	Ateles_belzebuth-Celtis	Celtis_iguanaea
am_fo	Ateles_belzebuth	Jacaratia	Ateles_belzebuth-Jacaratia	Jacaratia_digitata
am_fo	Ateles_belzebuth	Jacaratia	Ateles_belzebuth-Jacaratia	Jacaratia_spinosa
am_fo	Ateles_belzebuth	Hirtella	Ateles_belzebuth-Hirtella	Hirtella_excelsa
am_fo	Ateles_belzebuth	Hirtella	Ateles_belzebuth-Hirtella	Hirtella_triandra
am_fo	Ateles_belzebuth	Garcinia	Ateles_belzebuth-Garcinia	Garcinia_macrophylla
am_fo	Ateles_belzebuth	Dicranostyles	Ateles_belzebuth-Dicranostyles	Dicranostyles_ampla
am_fo	Ateles_belzebuth	Dioscorea	Ateles_belzebuth-Dioscorea	Dioscorea_acanthogene
am_fo	Ateles_belzebuth	Diospyros	Ateles_belzebuth-Diospyros	Diospyros_artanthifolia
am_fo	Ateles_belzebuth	Sapium	Ateles_belzebuth-Sapium	Sapium_glandulosum
am_fo	Ateles_belzebuth	Inga	Ateles_belzebuth-Inga	Inga_edulis
am_fo	Ateles_belzebuth	Inga	Ateles_belzebuth-Inga	Inga_oerstediana
am_fo	Ateles_belzebuth	Ocotea	Ateles_belzebuth-Ocotea	Ocotea_fasciculata
am_fo	Ateles_belzebuth	Guazuma	Ateles_belzebuth-Guazuma	Guazuma_ulmifolia
am_fo	Ateles_belzebuth	Quararibea	Ateles_belzebuth-Quararibea	Quararibea_cordata
am_fo	Ateles_belzebuth	Quararibea	Ateles_belzebuth-Quararibea	Quararibea_wittii
am_fo	Ateles_belzebuth	Guarea	Ateles_belzebuth-Guarea	Guarea_kunthiana
am_fo	Ateles_belzebuth	Guarea	Ateles_belzebuth-Guarea	Guarea_purusana
am_fo	Ateles_belzebuth	Trichilia	Ateles_belzebuth-Trichilia	Trichilia_laxipaniculata
am_fo	Ateles_belzebuth	Trichilia	Ateles_belzebuth-Trichilia	Trichilia_tuberculata
am_fo	Ateles_belzebuth	Abuta	Ateles_belzebuth-Abuta	Abuta_chloranthua
am_fo	Ateles_belzebuth	Anomospermum	Ateles_belzebuth-Anomospermum	Anomospermum_grandifolium
am_fo	Ateles_belzebuth	Borismene	Ateles_belzebuth-Borismene	Borismene_japurensis
am_fo	Ateles_belzebuth	Odontocarya	Ateles_belzebuth-Odontocarya	Odontocarya_arifolia
am_fo	Ateles_belzebuth	Sciadotenia	Ateles_belzebuth-Sciadotenia	Sciadotenia_toxifera
am_fo	Ateles_belzebuth	Batocarpus	Ateles_belzebuth-Batocarpus	Batocarpus_amazonicus
am_fo	Ateles_belzebuth	Brosimum	Ateles_belzebuth-Brosimum	Brosimum_alicastrum
am_fo	Ateles_belzebuth	Brosimum	Ateles_belzebuth-Brosimum	Brosimum_lactescens
am_fo	Ateles_belzebuth	Castilla	Ateles_belzebuth-Castilla	Castilla_ulei
am_fo	Ateles_belzebuth	Clarisia	Ateles_belzebuth-Clarisia	Clarisia_racemosa
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_boliviana
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_coerulescens
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_eximia
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_gomelleira
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_insipida
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_maxima
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_pertusa
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_trigona
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_trigonata
am_fo	Ateles_belzebuth	Ficus	Ateles_belzebuth-Ficus	Ficus_ypsilophlebia
am_fo	Ateles_belzebuth	Naucleopsis	Ateles_belzebuth-Naucleopsis	Naucleopsis_glabra
am_fo	Ateles_belzebuth	Naucleopsis	Ateles_belzebuth-Naucleopsis	Naucleopsis_ulei
am_fo	Ateles_belzebuth	Perebea	Ateles_belzebuth-Perebea	Perebea_xanthochyma
am_fo	Ateles_belzebuth	Pseudolmedia	Ateles_belzebuth-Pseudolmedia	Pseudolmedia_laevis
am_fo	Ateles_belzebuth	Otoba	Ateles_belzebuth-Otoba	Otoba_parvifolia
am_fo	Ateles_belzebuth	Virola	Ateles_belzebuth-Virola	Virola_calophylla
am_fo	Ateles_belzebuth	Virola	Ateles_belzebuth-Virola	Virola_flexuosa
am_fo	Ateles_belzebuth	Virola	Ateles_belzebuth-Virola	Virola_obovata
am_fo	Ateles_belzebuth	Virola	Ateles_belzebuth-Virola	Virola_pavonis
am_fo	Ateles_belzebuth	Virola	Ateles_belzebuth-Virola	Virola_sebifera
am_fo	Ateles_belzebuth	Hieronyma	Ateles_belzebuth-Hieronyma	Hieronyma_alchorneoides
am_fo	Ateles_belzebuth	Trichostigma	Ateles_belzebuth-Trichostigma	Trichostigma_octandrum
am_fo	Ateles_belzebuth	Ziziphus	Ateles_belzebuth-Ziziphus	Ziziphus_cinnamomum
am_fo	Ateles_belzebuth	Prunus	Ateles_belzebuth-Prunus	Prunus_debilis
am_fo	Ateles_belzebuth	Prunus	Ateles_belzebuth-Prunus	Prunus_vana
am_fo	Ateles_belzebuth	Cordiera	Ateles_belzebuth-Cordiera	Cordiera_hadrantha
am_fo	Ateles_belzebuth	Cordiera	Ateles_belzebuth-Cordiera	Cordiera_macrophylla
am_fo	Ateles_belzebuth	Faramea	Ateles_belzebuth-Faramea	Faramea_tamberlikiana
am_fo	Ateles_belzebuth	Zanthoxylum	Ateles_belzebuth-Zanthoxylum	Zanthoxylum_rhoifolium
am_fo	Ateles_belzebuth	Paullinia	Ateles_belzebuth-Paullinia	Paullinia_elegans
am_fo	Ateles_belzebuth	Talisia	Ateles_belzebuth-Talisia	Talisia_esculenta
am_fo	Ateles_belzebuth	Chrysophyllum	Ateles_belzebuth-Chrysophyllum	Chrysophyllum_venezolense
am_fo	Ateles_belzebuth	Manilkara	Ateles_belzebuth-Manilkara	Manilkara_bidentata
am_fo	Ateles_belzebuth	Micropholis	Ateles_belzebuth-Micropholis	Micropholis_egensis
am_fo	Ateles_belzebuth	Micropholis	Ateles_belzebuth-Micropholis	Micropholis_guyanensis
am_fo	Ateles_belzebuth	Pouteria	Ateles_belzebuth-Pouteria	Pouteria_hispida
am_fo	Ateles_belzebuth	Pouteria	Ateles_belzebuth-Pouteria	Pouteria_nemorosa
am_fo	Ateles_belzebuth	Pradosia	Ateles_belzebuth-Pradosia	Pradosia_surinamensis
am_fo	Ateles_belzebuth	Simarouba	Ateles_belzebuth-Simarouba	Simarouba_amara
am_fo	Ateles_belzebuth	Ampelocera	Ateles_belzebuth-Ampelocera	Ampelocera_ruizii
am_fo	Ateles_belzebuth	Cecropia	Ateles_belzebuth-Cecropia	Cecropia_concolor
am_fo	Ateles_belzebuth	Coussapoa	Ateles_belzebuth-Coussapoa	Coussapoa_orthoneura
am_fo	Ateles_belzebuth	Coussapoa	Ateles_belzebuth-Coussapoa	Coussapoa_ovalifolia
am_fo	Ateles_belzebuth	Leonia	Ateles_belzebuth-Leonia	Leonia_crassa
am_fo	Ateles_belzebuth	Leonia	Ateles_belzebuth-Leonia	Leonia_glycycarpa
am_fo	Ateles_belzebuth	Cissus	Ateles_belzebuth-Cissus	Cissus_biformifolia
me_fo	Ateles_geoffroyi	Spondias	Ateles_geoffroyi-Spondias	Spondias_mombin
me_fo	Ateles_geoffroyi	Spondias	Ateles_geoffroyi-Spondias	Spondias_radlkoferi
me_fo	Ateles_geoffroyi	Cymbopetalum	Ateles_geoffroyi-Cymbopetalum	Cymbopetalum_penduliflorum
me_fo	Ateles_geoffroyi	Dendropanax	Ateles_geoffroyi-Dendropanax	Dendropanax_arboreus
me_fo	Ateles_geoffroyi	Attalea	Ateles_geoffroyi-Attalea	Attalea_butyracea
me_fo	Ateles_geoffroyi	Bactris	Ateles_geoffroyi-Bactris	Bactris_major
me_fo	Ateles_geoffroyi	Bactris	Ateles_geoffroyi-Bactris	Bactris_mexicana
me_fo	Ateles_geoffroyi	Chamaedorea	Ateles_geoffroyi-Chamaedorea	Chamaedorea_tepejilote
me_fo	Ateles_geoffroyi	Desmoncus	Ateles_geoffroyi-Desmoncus	Desmoncus_chinantlensis
me_fo	Ateles_geoffroyi	Desmoncus	Ateles_geoffroyi-Desmoncus	Desmoncus_orthacanthos
me_fo	Ateles_geoffroyi	Sabal	Ateles_geoffroyi-Sabal	Sabal_mexicana
me_fo	Ateles_geoffroyi	Batis	Ateles_geoffroyi-Batis	Batis_maritima
me_fo	Ateles_geoffroyi	Bursera	Ateles_geoffroyi-Bursera	Bursera_simaruba
me_fo	Ateles_geoffroyi	Celtis	Ateles_geoffroyi-Celtis	Celtis_iguanaea
me_fo	Ateles_geoffroyi	Hirtella	Ateles_geoffroyi-Hirtella	Hirtella_racemosa
me_fo	Ateles_geoffroyi	Hirtella	Ateles_geoffroyi-Hirtella	Hirtella_triandra
me_fo	Ateles_geoffroyi	Licania	Ateles_geoffroyi-Licania	Licania_hypoleuca
me_fo	Ateles_geoffroyi	Garcinia	Ateles_geoffroyi-Garcinia	Garcinia_buchneri
me_fo	Ateles_geoffroyi	Garcinia	Ateles_geoffroyi-Garcinia	Garcinia_intermedia
me_fo	Ateles_geoffroyi	Rourea	Ateles_geoffroyi-Rourea	Rourea_glabra
me_fo	Ateles_geoffroyi	Acacia	Ateles_geoffroyi-Acacia	Acacia_farnesiana
me_fo	Ateles_geoffroyi	Dialium	Ateles_geoffroyi-Dialium	Dialium_guianense
me_fo	Ateles_geoffroyi	Inga	Ateles_geoffroyi-Inga	Inga_punctata
me_fo	Ateles_geoffroyi	Swartzia	Ateles_geoffroyi-Swartzia	Swartzia_cubensis
me_fo	Ateles_geoffroyi	Vachellia	Ateles_geoffroyi-Vachellia	Vachellia_cornigera
me_fo	Ateles_geoffroyi	Vismia	Ateles_geoffroyi-Vismia	Vismia_baccifera
me_fo	Ateles_geoffroyi	Nectandra	Ateles_geoffroyi-Nectandra	Nectandra_ambigens
me_fo	Ateles_geoffroyi	Ocotea	Ateles_geoffroyi-Ocotea	Ocotea_veraguensis
me_fo	Ateles_geoffroyi	Strychnos	Ateles_geoffroyi-Strychnos	Strychnos_panamensis
me_fo	Ateles_geoffroyi	Magnolia	Ateles_geoffroyi-Magnolia	Magnolia_mexicana
me_fo	Ateles_geoffroyi	Guazuma	Ateles_geoffroyi-Guazuma	Guazuma_ulmifolia
me_fo	Ateles_geoffroyi	Theobroma	Ateles_geoffroyi-Theobroma	Theobroma_cacao
me_fo	Ateles_geoffroyi	Guarea	Ateles_geoffroyi-Guarea	Guarea_glabra
me_fo	Ateles_geoffroyi	Guarea	Ateles_geoffroyi-Guarea	Guarea_guidonia
me_fo	Ateles_geoffroyi	Abuta	Ateles_geoffroyi-Abuta	Abuta_panamensis
me_fo	Ateles_geoffroyi	Brosimum	Ateles_geoffroyi-Brosimum	Brosimum_lactescens
me_fo	Ateles_geoffroyi	Castilla	Ateles_geoffroyi-Castilla	Castilla_elastica
me_fo	Ateles_geoffroyi	Clarisia	Ateles_geoffroyi-Clarisia	Clarisia_racemosa
me_fo	Ateles_geoffroyi	Ficus	Ateles_geoffroyi-Ficus	Ficus_aurea
me_fo	Ateles_geoffroyi	Ficus	Ateles_geoffroyi-Ficus	Ficus_insipida
me_fo	Ateles_geoffroyi	Pseudolmedia	Ateles_geoffroyi-Pseudolmedia	Pseudolmedia_glabrata
me_fo	Ateles_geoffroyi	Trophis	Ateles_geoffroyi-Trophis	Trophis_mexicana
me_fo	Ateles_geoffroyi	Trophis	Ateles_geoffroyi-Trophis	Trophis_racemosa
me_fo	Ateles_geoffroyi	Muntingia	Ateles_geoffroyi-Muntingia	Muntingia_calabura
me_fo	Ateles_geoffroyi	Virola	Ateles_geoffroyi-Virola	Virola_guatemalensis
me_fo	Ateles_geoffroyi	Chionanthus	Ateles_geoffroyi-Chionanthus	Chionanthus_ligustrinus
me_fo	Ateles_geoffroyi	Passiflora	Ateles_geoffroyi-Passiflora	Passiflora_helleri
me_fo	Ateles_geoffroyi	Trichostigma	Ateles_geoffroyi-Trichostigma	Trichostigma_octandrum
me_fo	Ateles_geoffroyi	Coccoloba	Ateles_geoffroyi-Coccoloba	Coccoloba_venosa
me_fo	Ateles_geoffroyi	Ardisia	Ateles_geoffroyi-Ardisia	Ardisia_revoluta
me_fo	Ateles_geoffroyi	Faramea	Ateles_geoffroyi-Faramea	Faramea_occidentalis
me_fo	Ateles_geoffroyi	Genipa	Ateles_geoffroyi-Genipa	Genipa_americana
me_fo	Ateles_geoffroyi	Hamelia	Ateles_geoffroyi-Hamelia	Hamelia_patens
me_fo	Ateles_geoffroyi	Palicourea	Ateles_geoffroyi-Palicourea	Palicourea_tetragona
me_fo	Ateles_geoffroyi	Posoqueria	Ateles_geoffroyi-Posoqueria	Posoqueria_latifolia
me_fo	Ateles_geoffroyi	Casearia	Ateles_geoffroyi-Casearia	Casearia_arguta
me_fo	Ateles_geoffroyi	Dilodendron	Ateles_geoffroyi-Dilodendron	Dilodendron_costaricense
me_fo	Ateles_geoffroyi	Paullinia	Ateles_geoffroyi-Paullinia	Paullinia_costata
me_fo	Ateles_geoffroyi	Manilkara	Ateles_geoffroyi-Manilkara	Manilkara_chicle
me_fo	Ateles_geoffroyi	Pouteria	Ateles_geoffroyi-Pouteria	Pouteria_campechiana
me_fo	Ateles_geoffroyi	Ampelocera	Ateles_geoffroyi-Ampelocera	Ampelocera_hottlei
me_fo	Ateles_geoffroyi	Cecropia	Ateles_geoffroyi-Cecropia	Cecropia_peltata
me_fo	Ateles_geoffroyi	Cissus	Ateles_geoffroyi-Cissus	Cissus_microcarpa
me_fo	Ateles_geoffroyi	Cissus	Ateles_geoffroyi-Cissus	Cissus_verticillata
am_fo	Ateles_paniscus	Guatteria	Ateles_paniscus-Guatteria	Guatteria_acutissima
am_fo	Ateles_paniscus	Guatteria	Ateles_paniscus-Guatteria	Guatteria_acuttisima
am_fo	Ateles_paniscus	Pacouria	Ateles_paniscus-Pacouria	Pacouria_boliviensis
am_fo	Ateles_paniscus	Iriartea	Ateles_paniscus-Iriartea	Iriartea_deltoidea
am_fo	Ateles_paniscus	Hirtella	Ateles_paniscus-Hirtella	Hirtella_excelsa
am_fo	Ateles_paniscus	Licania	Ateles_paniscus-Licania	Licania_britteniana
am_fo	Ateles_paniscus	Diospyros	Ateles_paniscus-Diospyros	Diospyros_pavoni
am_fo	Ateles_paniscus	Apeiba	Ateles_paniscus-Apeiba	Apeiba_membranacea
am_fo	Ateles_paniscus	Matisia	Ateles_paniscus-Matisia	Matisia_cordata
am_fo	Ateles_paniscus	Quararibea	Ateles_paniscus-Quararibea	Quararibea_wittii
am_fo	Ateles_paniscus	Strychnos	Ateles_paniscus-Strychnos	Strychnos_asperula
am_fo	Ateles_paniscus	Guarea	Ateles_paniscus-Guarea	Guarea_kunthiana
am_fo	Ateles_paniscus	Trichilia	Ateles_paniscus-Trichilia	Trichilia_quadrijuga
am_fo	Ateles_paniscus	Abuta	Ateles_paniscus-Abuta	Abuta_chloranthua
am_fo	Ateles_paniscus	Anomospermum	Ateles_paniscus-Anomospermum	Anomospermum_grandifolium
am_fo	Ateles_paniscus	Borismene	Ateles_paniscus-Borismene	Borismene_japurensis
am_fo	Ateles_paniscus	Odontacarya	Ateles_paniscus-Odontacarya	Odontacarya_artifolia
am_fo	Ateles_paniscus	Sciadotenia	Ateles_paniscus-Sciadotenia	Sciadotenia_toxifera
am_fo	Ateles_paniscus	Batocarpus	Ateles_paniscus-Batocarpus	Batocarpus_amazonicus
am_fo	Ateles_paniscus	Brosimum	Ateles_paniscus-Brosimum	Brosimum_alicastrum
am_fo	Ateles_paniscus	Brosimum	Ateles_paniscus-Brosimum	Brosimum_lactescens
am_fo	Ateles_paniscus	Clarisia	Ateles_paniscus-Clarisia	Clarisia_biflora
am_fo	Ateles_paniscus	Clarisia	Ateles_paniscus-Clarisia	Clarisia_racemosa
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_erythrosticta
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_insipida
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_killipi
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_maxima
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_pertusa
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_trigona
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_trigonata
am_fo	Ateles_paniscus	Ficus	Ateles_paniscus-Ficus	Ficus_ypsilophlebia
am_fo	Ateles_paniscus	Pseudolmedia	Ateles_paniscus-Pseudolmedia	Pseudolmedia_laevis
am_fo	Ateles_paniscus	Virola	Ateles_paniscus-Virola	Virola_calophylla
am_fo	Ateles_paniscus	Virola	Ateles_paniscus-Virola	Virola_sebifera
am_fo	Ateles_paniscus	Trichostigma	Ateles_paniscus-Trichostigma	Trichostigma_octandrum
am_fo	Ateles_paniscus	Ziziphus	Ateles_paniscus-Ziziphus	Ziziphus_cinnamomum
am_fo	Ateles_paniscus	Prunus	Ateles_paniscus-Prunus	Prunus_vana
am_fo	Ateles_paniscus	Paullinia	Ateles_paniscus-Paullinia	Paullinia_hystrix
am_fo	Ateles_paniscus	Chrysophyllum	Ateles_paniscus-Chrysophyllum	Chrysophyllum_venezolense
am_fo	Ateles_paniscus	Micropholis	Ateles_paniscus-Micropholis	Micropholis_egensis
am_fo	Ateles_paniscus	Pouteria	Ateles_paniscus-Pouteria	Pouteria_ephedranta
am_fo	Ateles_paniscus	Ampelocera	Ateles_paniscus-Ampelocera	Ampelocera_ruizii
am_fo	Ateles_paniscus	Coussapoa	Ateles_paniscus-Coussapoa	Coussapoa_ovalifolia
am_fo	Ateles_paniscus	Leonia	Ateles_paniscus-Leonia	Leonia_glycycarpa
at_fo	Brachyteles_arachnoides	Carpotroche	Brachyteles_arachnoides-Carpotroche	Carpotroche_brasiliensis
at_fo	Brachyteles_arachnoides	Tapirira	Brachyteles_arachnoides-Tapirira	Tapirira_guianensis
at_fo	Brachyteles_arachnoides	Annona	Brachyteles_arachnoides-Annona	Annona_neosericea
at_fo	Brachyteles_arachnoides	Duguetia	Brachyteles_arachnoides-Duguetia	Duguetia_lanceolata
at_fo	Brachyteles_arachnoides	Guatteria	Brachyteles_arachnoides-Guatteria	Guatteria_australis
at_fo	Brachyteles_arachnoides	Anthurium	Brachyteles_arachnoides-Anthurium	Anthurium_harrisii
at_fo	Brachyteles_arachnoides	Heteropsis	Brachyteles_arachnoides-Heteropsis	Heteropsis_oblongifolia
at_fo	Brachyteles_arachnoides	Monstera	Brachyteles_arachnoides-Monstera	Monstera_adansonii
at_fo	Brachyteles_arachnoides	Philodendron	Brachyteles_arachnoides-Philodendron	Philodendron_appendiculatum
at_fo	Brachyteles_arachnoides	Philodendron	Brachyteles_arachnoides-Philodendron	Philodendron_corcovadense
at_fo	Brachyteles_arachnoides	Philodendron	Brachyteles_arachnoides-Philodendron	Philodendron_imbe
at_fo	Brachyteles_arachnoides	Schefflera	Brachyteles_arachnoides-Schefflera	Schefflera_angustissima
at_fo	Brachyteles_arachnoides	Schefflera	Brachyteles_arachnoides-Schefflera	Schefflera_calva
at_fo	Brachyteles_arachnoides	Syagrus	Brachyteles_arachnoides-Syagrus	Syagrus_romanzoffiana
at_fo	Brachyteles_arachnoides	Cordia	Brachyteles_arachnoides-Cordia	Cordia_sellowiana
at_fo	Brachyteles_arachnoides	Cinnamodendron	Brachyteles_arachnoides-Cinnamodendron	Cinnamodendron_dinisii
at_fo	Brachyteles_arachnoides	Celtis	Brachyteles_arachnoides-Celtis	Celtis_spinosa
at_fo	Brachyteles_arachnoides	Jacaratia	Brachyteles_arachnoides-Jacaratia	Jacaratia_spinosa
at_fo	Brachyteles_arachnoides	Cheiloclinium	Brachyteles_arachnoides-Cheiloclinium	Cheiloclinium_serratum
at_fo	Brachyteles_arachnoides	Maytenus	Brachyteles_arachnoides-Maytenus	Maytenus_aquifolia
at_fo	Brachyteles_arachnoides	Maytenus	Brachyteles_arachnoides-Maytenus	Maytenus_cestrifolia
