primate	plant	genus	family
Alouatta_belzebul	Spondias_mombin	Spondias	Anacardiaceae
Alouatta_belzebul	Tapirira_guianensis	Tapirira	Anacardiaceae
Alouatta_belzebul	Protium_heptaphyllum	Protium	Burseraceae
Alouatta_belzebul	Symphonia_globulifera	Symphonia	Clusiaceae
Alouatta_belzebul	Dialium_guianense	Dialium	Fabaceae
Alouatta_belzebul	Dioclea_rufescens	Dioclea	Fabaceae
Alouatta_belzebul	Eschweilera_ovata	Eschweilera	Lecythidaceae
Alouatta_belzebul	Byrsonima_sericea	Byrsonima	Malpighiaceae
Alouatta_belzebul	Solanum_variabile	Solanum	Solanaceae
Alouatta_caraya	Bromelia_karatas	Bromelia	Bromeliaceae
Alouatta_caraya	Geoffroea_spinosa	Geoffroea	Fabaceae
Alouatta_caraya	Inga_vera	Inga	Fabaceae
Alouatta_caraya	Nectandra_angustifolia	Nectandra	Lauraceae
Alouatta_caraya	Nectandra_megapotamica	Nectandra	Lauraceae
Alouatta_caraya	Ocotea_diospyrifolia	Ocotea	Lauraceae
Alouatta_caraya	Byrsonima_gardneriana	Byrsonima	Malpighiaceae
Alouatta_caraya	Brosimum_alicastrum	Brosimum	Moraceae
Alouatta_caraya	Ficus_gomelleira	Ficus	Moraceae
Alouatta_caraya	Ficus_guaranitica	Ficus	Moraceae
Alouatta_caraya	Ficus_luschnathiana	Ficus	Moraceae
Alouatta_caraya	Ficus_obtusiuscula	Ficus	Moraceae
Alouatta_caraya	Maclura_tinctoria	Maclura	Moraceae
Alouatta_caraya	Eugenia_burkartiana	Eugenia	Myrtaceae
Alouatta_caraya	Eugenia_punicifolia	Eugenia	Myrtaceae
Alouatta_caraya	Eugenia_pyriformis	Eugenia	Myrtaceae
Alouatta_caraya	Psidium_guajava	Psidium	Myrtaceae
Alouatta_caraya	Phytolacca_dioica	Phytolacca	Phytolaccaceae
Alouatta_caraya	Ziziphus_joazeiro	Ziziphus	Rhamnaceae
Alouatta_caraya	Psychotria_carthagenensis	Psychotria	Rubiaceae
Alouatta_caraya	Banara_arguta	Banara	Salicaceae
Alouatta_caraya	Pouteria_bapeba	Pouteria	Sapotaceae
Alouatta_caraya	Pouteria_salicifolia	Pouteria	Sapotaceae
Alouatta_caraya	Cecropia_pachystachya	Cecropia	Urticaceae
Alouatta_caraya	Urera_aurantiaca	Urera	Urticaceae
Alouatta_caraya	Cissus_palmata	Cissus	Vitaceae
Alouatta_guariba	Lithraea_brasiliensis	Lithraea	Anacardiaceae
Alouatta_guariba	Schinus_terebinthifolius	Schinus	Anacardiaceae
Alouatta_guariba	Tapirira_guianensis	Tapirira	Anacardiaceae
Alouatta_guariba	Annona_cacans	Annona	Annonaceae
Alouatta_guariba	Annona_maritima	Annona	Annonaceae
Alouatta_guariba	Annona_sylvatica	Annona	Annonaceae
Alouatta_guariba	Guatteria_australis	Guatteria	Annonaceae
Alouatta_guariba	Rollinia_sylvatica	Rollinia	Annonaceae
Alouatta_guariba	Ilex_brevicuspis	Ilex	Aquifoliaceae
Alouatta_guariba	Ilex_dumosa	Ilex	Aquifoliaceae
Alouatta_guariba	Ilex_paraguariensis	Ilex	Aquifoliaceae
Alouatta_guariba	Anthurium_scandens	Anthurium	Araceae
Alouatta_guariba	Schefflera_morototoni	Schefflera	Araliaceae
Alouatta_guariba	Butia_capitata	Butia	Arecaceae
Alouatta_guariba	Euterpe_edulis	Euterpe	Arecaceae
Alouatta_guariba	Geonoma_schottiana	Geonoma	Arecaceae
Alouatta_guariba	Syagrus_romanzoffiana	Syagrus	Arecaceae
Alouatta_guariba	Cordia_americana	Cordia	Boraginaceae
Alouatta_guariba	Cordia_ecalyculata	Cordia	Boraginaceae
Alouatta_guariba	Cordia_sellowiana	Cordia	Boraginaceae
Alouatta_guariba	Cereus_hildmannianus	Cereus	Cactaceae
Alouatta_guariba	Pereskia_aculeata	Pereskia	Cactaceae
Alouatta_guariba	Calophyllum_brasiliense	Calophyllum	Calophyllaceae
Alouatta_guariba	Cinamomodendron_dinisii	Cinamomodendron	Canellaceae
Alouatta_guariba	Celtis_iguanaea	Celtis	Cannabaceae
Alouatta_guariba	Celtis_spinosa	Celtis	Cannabaceae
Alouatta_guariba	Trema_micrantha	Trema	Cannabaceae
Alouatta_guariba	Jacaratia_spinosa	Jacaratia	Caricaceae
Alouatta_guariba	Maytenus_robusta	Maytenus	Celastraceae
Alouatta_guariba	Parinari_excelsa	Parinari	Chrysobalanaceae
Alouatta_guariba	Garcinia_brasiliensis	Garcinia	Clusiaceae
Alouatta_guariba	Merremia_dissecta	Merremia	Convolvulaceae
Alouatta_guariba	Diospyros_inconstans	Diospyros	Ebenaceae
Alouatta_guariba	Diospyros_kaki	Diospyros	Ebenaceae
Alouatta_guariba	Erythroxylum_argentinum	Erythroxylum	Erythroxylaceae
Alouatta_guariba	Alchornea_glandulosa	Alchornea	Euphorbiaceae
Alouatta_guariba	Alchornea_triplinervia	Alchornea	Euphorbiaceae
Alouatta_guariba	Sebastiania_serrata	Sebastiania	Euphorbiaceae
Alouatta_guariba	Copaifera_langsdorfii	Copaifera	Fabaceae
Alouatta_guariba	Enterolobium_contortisiliquum	Enterolobium	Fabaceae
Alouatta_guariba	Inga_affinis	Inga	Fabaceae
Alouatta_guariba	Inga_luschnathiana	Inga	Fabaceae
Alouatta_guariba	Inga_striata	Inga	Fabaceae
Alouatta_guariba	Inga_subnuda	Inga	Fabaceae
Alouatta_guariba	Inga_uruguensis	Inga	Fabaceae
Alouatta_guariba	Inga_vera	Inga	Fabaceae
Alouatta_guariba	Pterocarpus_violaceus	Pterocarpus	Fabaceae
Alouatta_guariba	Vantanea_compacta	Vantanea	Humiriaceae
Alouatta_guariba	Vitex_megapotamica	Vitex	Lamiaceae
Alouatta_guariba	Vitex_polygama	Vitex	Lamiaceae
Alouatta_guariba	Cryptocarya_mandioccana	Cryptocarya	Lauraceae
Alouatta_guariba	Cryptocarya_moschata	Cryptocarya	Lauraceae
Alouatta_guariba	Nectandra_megapotamica	Nectandra	Lauraceae
Alouatta_guariba	Nectandra_membranacea	Nectandra	Lauraceae
Alouatta_guariba	Ocotea_corymbosa	Ocotea	Lauraceae
Alouatta_guariba	Ocotea_diospyrifolia	Ocotea	Lauraceae
Alouatta_guariba	Ocotea_minarum	Ocotea	Lauraceae
Alouatta_guariba	Ocotea_odorifera	Ocotea	Lauraceae
Alouatta_guariba	Ocotea_puberula	Ocotea	Lauraceae
Alouatta_guariba	Ocotea_silvestris	Ocotea	Lauraceae
Alouatta_guariba	Strychnos_brasiliensis	Strychnos	Loganiaceae
Alouatta_guariba	Byrsonima_ligustrifolia	Byrsonima	Malpighiaceae
Alouatta_guariba	Ceiba_speciosa	Ceiba	Malvaceae
Alouatta_guariba	Miconia_cabucu	Miconia	Melastomataceae
Alouatta_guariba	Miconia_discolor	Miconia	Melastomataceae
Alouatta_guariba	Miconia_tristis	Miconia	Melastomataceae
Alouatta_guariba	Guarea_kunthiana	Guarea	Meliaceae
Alouatta_guariba	Trichilia_claussenii	Trichilia	Meliaceae
Alouatta_guariba	Abuta_selloana	Abuta	Menispermaceae
Alouatta_guariba	Hyperbaena_domingensis	Hyperbaena	Menispermaceae
Alouatta_guariba	Ficus_adhatodifolia	Ficus	Moraceae
Alouatta_guariba	Ficus_cestrifolia	Ficus	Moraceae
Alouatta_guariba	Ficus_citrifolia	Ficus	Moraceae
Alouatta_guariba	Ficus_enormis	Ficus	Moraceae
Alouatta_guariba	Ficus_eximia	Ficus	Moraceae
Alouatta_guariba	Ficus_gomelleira	Ficus	Moraceae
Alouatta_guariba	Ficus_guaranitica	Ficus	Moraceae
Alouatta_guariba	Ficus_insipida	Ficus	Moraceae
Alouatta_guariba	Ficus_luschnathiana	Ficus	Moraceae
Alouatta_guariba	Ficus_organensis	Ficus	Moraceae
Alouatta_guariba	Ficus_trigonata	Ficus	Moraceae
Alouatta_guariba	Maclura_tinctoria	Maclura	Moraceae
Alouatta_guariba	Sorocea_bonplandii	Sorocea	Moraceae
Alouatta_guariba	Campomanesia_guaviroba	Campomanesia	Myrtaceae
Alouatta_guariba	Campomanesia_xanthocarpa	Campomanesia	Myrtaceae
Alouatta_guariba	Eugenia_cambucarana	Eugenia	Myrtaceae
Alouatta_guariba	Eugenia_involucrata	Eugenia	Myrtaceae
Alouatta_guariba	Eugenia_pyriformis	Eugenia	Myrtaceae
Alouatta_guariba	Eugenia_rostrifolia	Eugenia	Myrtaceae
Alouatta_guariba	Eugenia_uniflora	Eugenia	Myrtaceae
Alouatta_guariba	Myrceugenia_glaucescens	Myrceugenia	Myrtaceae
Alouatta_guariba	Myrcia_glabra	Myrcia	Myrtaceae
Alouatta_guariba	Myrcia_splendens	Myrcia	Myrtaceae
Alouatta_guariba	Myrcianthes_pungens	Myrcianthes	Myrtaceae
Alouatta_guariba	Myrciaria_cuspidata	Myrciaria	Myrtaceae
Alouatta_guariba	Psidium_cattleianum	Psidium	Myrtaceae
Alouatta_guariba	Psidium_guajava	Psidium	Myrtaceae
Alouatta_guariba	Psidium_sartorianum	Psidium	Myrtaceae
Alouatta_guariba	Syzygium_cumini	Syzygium	Myrtaceae
Alouatta_guariba	Guapira_opposita	Guapira	Nyctaginaceae
Alouatta_guariba	Pisonia_aculeata	Pisonia	Nyctaginaceae
Alouatta_guariba	Heisteria_silvianii	Heisteria	Olacaceae
Alouatta_guariba	Ligustrum_lucidum	Ligustrum	Oleaceae
Alouatta_guariba	Passiflora_elegans	Passiflora	Passifloraceae
Alouatta_guariba	Passiflora_foetida	Passiflora	Passifloraceae
Alouatta_guariba	Hieronyma_alchorneoides	Hieronyma	Phyllanthaceae
Alouatta_guariba	Phytolacca_dioica	Phytolacca	Phytolaccaceae
Alouatta_guariba	Diclidanthera_laurifolia	Diclidanthera	Polygalaceae
Alouatta_guariba	Myrsine_coriacea	Myrsine	Primulaceae
Alouatta_guariba	Myrsine_umbellata	Myrsine	Primulaceae
